Gender,Position,Type,Date Hired,Campus,Employment Status,Date of Birth,Years of Service,Age
Male,RADIOLOGIC TECHNOLOGIST I,STAFF,19 04 2021,WVSU Medical Center,PERMANENT,22 06 1994,1,28
Male,MEDICAL OFFICER IV,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,8 12 1994,2,28
Female,MEDICAL OFFICER III,STAFF,2 05 2021,WVSU Medical Center,TEMPORARY,21 06 1994,1,28
Female,MEDICAL OFFICER III,STAFF,1 01 2022,WVSU Medical Center,TEMPORARY,26 06 1994,1,28
Female,NURSE II,STAFF,1 01 2021,WVSU Medical Center,PERMANENT,23 06 1994,2,28
Male,MEDICAL OFFICER IV,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,11 05 1993,2,29
Female,NURSE I,STAFF,19 04 2021,WVSU Medical Center,PERMANENT,23 07 1993,1,29
Male,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,2 08 1993,3,29
Female,MEDICAL OFFICER IV,STAFF,2 05 2021,WVSU Medical Center,TEMPORARY,10 04 1993,1,29
Female,MEDICAL OFFICER III,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,5 10 1993,3,29
Male,MEDICAL OFFICER III,STAFF,1 01 2022,WVSU Medical Center,TEMPORARY,2 02 1994,1,29
Female,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,22 10 1993,3,29
Female,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,22 07 1993,3,29
Male,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,3 07 1993,3,29
Male,MEDICAL OFFICER III,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,2 03 1994,2,29
Female,MEDICAL OFFICER IV,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,11 07 1993,2,29
Male,MEDICAL OFFICER III,STAFF,1 01 2022,WVSU Medical Center,TEMPORARY,5 12 1993,1,29
Female,NURSE I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,23 09 1993,1,29
Female,NURSING ATTENDANT I,STAFF,23 08 2021,WVSU Medical Center,PERMANENT,27 03 1993,1,30
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,2 11 2020,WVSU Medical Center,JOB ORDER,19 12 1992,2,30
Female,ADMINISTRATIVE ASSISTANT I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,20 05 1992,1,30
Male,MEDICAL OFFICER III,STAFF,2 05 2021,WVSU Medical Center,TEMPORARY,22 07 1992,1,30
Male,MEDICAL OFFICER IV,STAFF,1 01 2019,WVSU Medical Center,TEMPORARY,28 07 1992,4,30
Female,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,10 03 1993,3,30
Female,PHYSICAL THERAPIST I,STAFF,15 09 2021,WVSU Medical Center,PERMANENT,2 09 1992,1,30
Male,LABORER I - CONTRACTUAL,STAFF,7 02 2022,WVSU Medical Center,JOB ORDER,7 05 1992,1,30
Male,MEDICAL OFFICER III,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,7 02 1993,3,30
Female,DATA ENCODER - CONTRACTUAL,STAFF,12 09 2022,WVSU Medical Center,JOB ORDER,23 11 1992,0,30
Female,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,17 09 1992,3,30
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,27 11 1992,1,30
Female,PHARMACIST II,STAFF,1 06 2021,WVSU Medical Center,PERMANENT,29 01 1993,1,30
Male,MEDICAL OFFICER IV,STAFF,1 01 2018,WVSU Medical Center,TEMPORARY,30 05 1992,5,30
Male,MEDICAL TECHNOLOGIST II,STAFF,25 06 2020,WVSU Medical Center,PERMANENT,24 10 1992,2,30
Male,ADMINISTRATIVE ASSISTANT I,STAFF,6 05 2021,WVSU Medical Center,PERMANENT,3 10 1992,1,30
Male,NURSE I,STAFF,26 04 2021,WVSU Medical Center,PERMANENT,25 06 1992,1,30
Male,ADMINISTRATIVE ASSISTANT II,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,18 09 1991,1,31
Male,NURSE I,STAFF,1 06 2022,WVSU Medical Center,PERMANENT,21 05 1991,0,31
Male,NURSE I - CONTRACTUAL,STAFF,20 12 2022,WVSU Medical Center,CONTRACT OF SERVICES,5 11 1991,0,31
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2017,WVSU Medical Center,JOB ORDER,5 12 1991,6,31
Male,NURSE II,STAFF,1 05 2015,WVSU Medical Center,PERMANENT,7 11 1991,7,31
Female,SOCIAL WELFARE OFFICER I,STAFF,12 01 2015,WVSU Medical Center,PERMANENT,13 03 1992,8,31
Female,ADMINISTRATIVE ASSISTANT I,STAFF,26 11 2018,WVSU Medical Center,PERMANENT,10 12 1991,4,31
Female,NURSE I - CONTRACTUAL,STAFF,10 08 2016,WVSU Medical Center,CONTRACT OF SERVICES,24 09 1991,6,31
Female,NURSE I,STAFF,10 06 2019,WVSU Medical Center,PERMANENT,30 09 1991,3,31
Female,MEDICAL OFFICER IV,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,31 01 1992,2,31
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,29 09 1991,1,31
Male,MEDICAL OFFICER IV,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,14 07 1991,2,31
Male,MEDICAL OFFICER IV,STAFF,1 01 2021,WVSU Medical Center,TEMPORARY,14 06 1991,2,31
Female,NURSE I,STAFF,1 06 2022,WVSU Medical Center,PERMANENT,26 05 1990,0,32
Female,NURSE I,STAFF,26 04 2021,WVSU Medical Center,PERMANENT,6 09 1990,1,32
Female,NURSE I,STAFF,26 04 2021,WVSU Medical Center,PERMANENT,20 09 1990,1,32
Male,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,16 04 1990,3,32
Female,ADMINISTRATIVE ASSISTANT I,STAFF,15 09 2021,WVSU Medical Center,PERMANENT,13 09 1990,1,32
Female,ADMINISTRATIVE OFFICER I,STAFF,10 11 2014,WVSU Medical Center,PERMANENT,1 02 1991,8,32
Male,MEDICAL OFFICER IV,STAFF,16 01 2018,WVSU Medical Center,TEMPORARY,27 05 1990,5,32
Female,LABORER I (PHARMACY) - CONTRACTUAL,STAFF,7 10 2022,WVSU Medical Center,JOB ORDER,17 12 1990,0,32
Male,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,9 11 1990,3,32
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,25 11 2022,WVSU Medical Center,JOB ORDER,9 05 1990,0,32
Female,MIDWIFE I,STAFF,1 03 2019,WVSU Medical Center,PERMANENT,14 06 1990,4,32
Male,HEALTH PHYSICIST II - CONTRACTUAL,STAFF,12 12 2022,WVSU Medical Center,CONTRACT OF SERVICES,12 12 1990,0,32
Female,DATA ENCODER - CONTRACTUAL,STAFF,27 10 2021,WVSU Medical Center,CONTRACT OF SERVICES,30 04 1990,1,32
Female,SOCIAL WELFARE OFFICER I,STAFF,14 07 2015,WVSU Medical Center,PERMANENT,29 10 1990,7,32
Male,ADMINISTRATIVE AIDE IV (CARPENTER) - CONTRACTUAL,STAFF,11 10 2021,WVSU Medical Center,JOB ORDER,25 03 1991,1,32
Male,NURSE I - CONTRACTUAL,STAFF,29 08 2019,WVSU Medical Center,CONTRACT OF SERVICES,5 06 1990,3,32
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,19 02 2018,WVSU Medical Center,JOB ORDER,7 05 1990,5,32
Female,MEDICAL OFFICER IV,STAFF,1 01 2020,WVSU Medical Center,TEMPORARY,16 10 1989,3,33
Female,PHARMACIST II,STAFF,6 07 2015,WVSU Medical Center,PERMANENT,30 03 1990,7,33
Female,HOUSEKEEPER - CONTRACTUAL,STAFF,1 05 2022,WVSU Medical Center,JOB ORDER,8 04 1990,0,33
Male,DATA ENCODER - CONTRACTUAL,STAFF,22 07 2019,WVSU Medical Center,CONTRACT OF SERVICES,31 01 1990,3,33
Female,PHYSICAL THERAPIST II,STAFF,1 08 2018,WVSU Medical Center,PERMANENT,4 11 1989,4,33
Female,NURSE III,STAFF,11 02 2016,WVSU Medical Center,PERMANENT,28 02 1990,7,33
Male,ADMINISTRATIVE OFFICER IV,STAFF,7 12 2015,WVSU Medical Center,PERMANENT,15 11 1989,7,33
Female,ADMINISTRATIVE ASSISTANT I,STAFF,6 05 2021,WVSU Medical Center,PERMANENT,9 01 1989,1,34
Female,NURSE II,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,9 04 1989,8,34
Female,ADMINISTRATIVE ASSISTANT I,STAFF,15 03 2021,WVSU Medical Center,PERMANENT,13 12 1988,2,34
Female,NURSE I,STAFF,27 04 2020,WVSU Medical Center,PERMANENT,15 03 1989,2,34
Female,ADMINISTRATIVE OFFICER II,STAFF,5 01 2015,WVSU Medical Center,PERMANENT,7 07 1988,8,34
Female,ADMINISTRATIVE ASSISTANT II,STAFF,18 05 2015,WVSU Medical Center,PERMANENT,3 10 1988,7,34
Female,RADIOLOGIC TECHNOLOGIST II,STAFF,10 11 2020,WVSU Medical Center,PERMANENT,10 01 1989,2,34
Male,NURSE I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,6 12 1987,1,35
Male,NURSE I,STAFF,26 04 2021,WVSU Medical Center,PERMANENT,5 11 1987,1,35
Male,NURSE II,STAFF,2 02 2016,WVSU Medical Center,PERMANENT,14 10 1987,7,35
Male,NURSE II,STAFF,1 06 2020,WVSU Medical Center,PERMANENT,7 11 1987,2,35
Female,MEDICAL OFFICER IV,STAFF,7 09 2020,WVSU Medical Center,TEMPORARY,1 09 1987,2,35
Female,NURSE I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,29 09 1987,1,35
Male,MEDICAL OFFICER IV,STAFF,23 06 2021,WVSU Medical Center,TEMPORARY,23 01 1988,1,35
Female,ADMINISTRATIVE OFFICER I,STAFF,21 03 2016,WVSU Medical Center,PERMANENT,29 03 1988,7,35
Female,NURSING ATTENDANT I - CONTRACTUAL,STAFF,4 07 2017,WVSU Medical Center,JOB ORDER,5 12 1987,5,35
Male,NURSE III,STAFF,16 01 2015,WVSU Medical Center,PERMANENT,30 04 1987,8,35
Male,RADIOLOGIC TECHNOLOGIST III,STAFF,11 06 2018,WVSU Medical Center,PERMANENT,14 05 1987,4,35
Male,HEALTH EDUC & PROMOTION OFFCR III,STAFF,1 02 2016,WVSU Medical Center,PERMANENT,15 02 1987,7,36
Female,ADMINISTRATIVE AIDE VI,STAFF,8 11 2021,WVSU Medical Center,PERMANENT,20 10 1986,1,36
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,14 10 1986,1,36
Male,NURSE I,STAFF,25 04 2015,WVSU Medical Center,PERMANENT,6 03 1987,7,36
Female,NURSE II,STAFF,3 01 2015,WVSU Medical Center,PERMANENT,7 06 1986,8,36
Female,SOCIAL WELFARE OFFICER II,STAFF,1 12 2014,WVSU Medical Center,PERMANENT,29 10 1986,8,36
Female,NURSE III,STAFF,1 01 2015,WVSU Medical Center,PERMANENT,20 07 1986,8,36
Male,NURSE II,STAFF,1 01 2015,WVSU Medical Center,PERMANENT,16 06 1986,8,36
Male,LABORER I (MEDICAL GAS TECHNICIAN) - CONTRACTUAL,STAFF,4 06 2018,WVSU Medical Center,JOB ORDER,20 10 1986,4,36
Female,NURSE III,STAFF,19 04 2015,WVSU Medical Center,PERMANENT,20 11 1986,7,36
Female,LABORER I (MEDICAL GAS TECHNICIAN) - CONTRACTUAL,STAFF,27 09 2016,WVSU Medical Center,JOB ORDER,1 04 1987,6,36
Female,RESPIRATORY THERAPIST II,STAFF,1 10 2014,WVSU Medical Center,PERMANENT,13 02 1987,8,36
Female,NURSE II,STAFF,3 02 2015,WVSU Medical Center,PERMANENT,26 10 1986,8,36
Female,NURSE III,STAFF,3 01 2019,WVSU Medical Center,PERMANENT,30 04 1985,4,37
Male,NURSE II,STAFF,5 02 2015,WVSU Medical Center,PERMANENT,31 10 1985,8,37
Male,NURSING ATTENDANT II,STAFF,23 06 2020,WVSU Medical Center,PERMANENT,23 05 1985,2,37
Female,NURSE II,STAFF,3 01 2019,WVSU Medical Center,PERMANENT,25 01 1986,4,37
Male,NURSE III,STAFF,12 03 2015,WVSU Medical Center,PERMANENT,25 08 1985,8,37
Male,NURSE IV,STAFF,16 04 2015,WVSU Medical Center,PERMANENT,12 08 1985,7,37
Male,NURSE II,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,19 11 1985,8,37
Female,NURSE I - CONTRACTUAL,STAFF,7 06 2022,WVSU Medical Center,CONTRACT OF SERVICES,24 10 1985,0,37
Female,MIDWIFE II,STAFF,16 08 2015,WVSU Medical Center,PERMANENT,26 04 1985,7,37
Female,NURSE II,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,30 09 1984,8,38
Female,NURSING ATTENDANT I - CONTRACTUAL,STAFF,4 11 2020,WVSU Medical Center,JOB ORDER,21 12 1984,2,38
Female,DENTAL AIDE,STAFF,16 07 2020,WVSU Medical Center,PERMANENT,1 11 1984,2,38
Male,NURSING ATTENDANT I - CONTRACTUAL,STAFF,21 11 2016,WVSU Medical Center,JOB ORDER,25 12 1984,6,38
Male,MEDICAL TECHNOLOGIST I,STAFF,1 09 2014,WVSU Medical Center,PERMANENT,24 01 1985,8,38
Female,NURSING ATTENDANT II,STAFF,18 01 2017,WVSU Medical Center,PERMANENT,23 02 1985,6,38
Female,NURSE II,STAFF,19 01 2015,WVSU Medical Center,PERMANENT,8 02 1985,8,38
Female,NURSING ATTENDANT II,STAFF,22 06 2020,WVSU Medical Center,PERMANENT,20 08 1984,2,38
Female,ADMINISTRATIVE ASSISTANT III,STAFF,1 08 2018,WVSU Medical Center,PERMANENT,4 08 1984,4,38
Female,NURSING ATTENDANT II,STAFF,19 12 2017,WVSU Medical Center,PERMANENT,2 01 1985,5,38
Female,NURSING ATTENDANT II,STAFF,23 06 2020,WVSU Medical Center,PERMANENT,29 12 1984,2,38
Female,MEDICAL SPECIALIST III (PART-TIME),STAFF,11 05 2020,WVSU Medical Center,PERMANENT,5 07 1984,2,38
Male,NURSE III,STAFF,16 06 2020,WVSU Medical Center,PERMANENT,28 07 1984,2,38
Female,NURSE II,STAFF,17 03 2015,WVSU Medical Center,PERMANENT,11 07 1984,8,38
Male,MEDICAL LABORATORY TECHNICIAN III - CONTRACTUAL,STAFF,30 01 2018,WVSU Medical Center,CONTRACT OF SERVICES,9 10 1983,5,39
Male,LABORER I - CONTRACTUAL,STAFF,19 08 2019,WVSU Medical Center,JOB ORDER,10 07 1983,3,39
Male,ADMINISTRATIVE OFFICER II,STAFF,3 02 2015,WVSU Medical Center,PERMANENT,2 05 1983,8,39
Male,MEDICAL LABORATORY TECHNICIAN III,STAFF,20 02 2017,WVSU Medical Center,PERMANENT,3 07 1983,6,39
Female,NURSE II,STAFF,16 01 2015,WVSU Medical Center,PERMANENT,11 02 1984,8,39
Female,NURSE I,STAFF,11 05 2021,WVSU Medical Center,PERMANENT,9 03 1984,1,39
Female,NURSE I,STAFF,2 11 2016,WVSU Medical Center,PERMANENT,9 08 1982,6,40
Female,NURSE II,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,14 09 1982,8,40
Female,NURSING ATTENDANT I - CONTRACTUAL,STAFF,22 07 2019,WVSU Medical Center,JOB ORDER,22 07 1982,3,40
Female,NURSE I,STAFF,2 02 2015,WVSU Medical Center,PERMANENT,6 02 1983,8,40
Female,ADMINISTRATIVE ASSISTANT II,STAFF,1 06 2015,WVSU Medical Center,PERMANENT,1 11 1982,7,40
Male,ADMINISTRATIVE OFFICER III,STAFF,3 11 2014,WVSU Medical Center,PERMANENT,28 07 1982,8,40
Female,NURSING ATTENDANT II,STAFF,9 05 2015,WVSU Medical Center,PERMANENT,23 04 1982,7,40
Female,NURSE I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,23 07 1982,1,40
Male,HOUSEKEEPER - CONTRACTUAL,STAFF,9 09 2017,WVSU Medical Center,JOB ORDER,2 09 1982,5,40
Male,COOK II,STAFF,1 07 2008,WVSU Medical Center,PERMANENT,3 06 1981,14,41
Male,ADMINISTRATIVE ASSISTANT II,STAFF,10 11 2014,WVSU Medical Center,PERMANENT,2 09 1981,8,41
Female,ADMINISTRATIVE ASSISTANT II,STAFF,6 05 2021,WVSU Medical Center,PERMANENT,13 12 1981,1,41
Female,ADMINISTRATIVE ASSISTANT I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,26 07 1981,1,41
Male,ADMINISTRATIVE ASSISTANT I,STAFF,8 06 2021,WVSU Medical Center,PERMANENT,25 03 1982,1,41
Male,HOUSEKEEPER - CONTRACTUAL,STAFF,15 05 2010,WVSU Medical Center,JOB ORDER,25 09 1981,12,41
Female,MEDICAL SPECIALIST II,STAFF,3 01 2022,WVSU Medical Center,PERMANENT,26 02 1982,1,41
Female,PHARMACIST II,STAFF,1 12 2014,WVSU Medical Center,PERMANENT,14 06 1981,8,41
Female,ADMINISTRATIVE ASSISTANT III,STAFF,10 11 2014,WVSU Medical Center,PERMANENT,11 03 1982,8,41
Male,RADIOLOGIC TECHNOLOGIST III,STAFF,3 11 2010,WVSU Medical Center,PERMANENT,22 02 1981,12,42
Male,RADIOLOGIC TECHNOLOGIST III,STAFF,3 11 2010,WVSU Medical Center,PERMANENT,22 02 1981,12,42
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 11 2014,WVSU Medical Center,PERMANENT,2 04 1981,8,42
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 11 2014,WVSU Medical Center,PERMANENT,2 04 1981,8,42
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 11 2014,WVSU Medical Center,PERMANENT,2 04 1981,8,42
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 11 2014,WVSU Medical Center,PERMANENT,2 04 1981,8,42
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 01 2020,WVSU Medical Center,JOB ORDER,16 01 1981,3,42
Male,MEDICAL SPECIALIST II,STAFF,4 07 2014,WVSU Medical Center,PERMANENT,29 01 1981,8,42
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 03 2022,WVSU Medical Center,JOB ORDER,3 06 1980,1,42
Male,ADMINISTRATIVE ASSISTANT III,STAFF,3 11 2014,WVSU Medical Center,PERMANENT,13 02 1981,8,42
Male,MEDICAL SPECIALIST II,STAFF,4 10 2021,WVSU Medical Center,PERMANENT,29 06 1980,1,42
Male,LABORER I - CONTRACTUAL,STAFF,6 06 2022,WVSU Medical Center,JOB ORDER,21 10 1980,0,42
Female,ADMINISTRATIVE ASSISTANT II,STAFF,5 04 2021,WVSU Medical Center,PERMANENT,15 03 1981,1,42
Female,MEDICAL LABORATORY TECHNICIAN III,STAFF,1 11 2014,WVSU Medical Center,PERMANENT,10 10 1980,8,42
Male,MEDICAL SPECIALIST II,STAFF,21 01 2008,WVSU Medical Center,PERMANENT,9 09 1980,15,42
Female,NURSE II,STAFF,19 01 2015,WVSU Medical Center,PERMANENT,23 06 1980,8,42
Female,ADMINISTRATIVE ASSISTANT III,STAFF,10 11 2020,WVSU Medical Center,PERMANENT,30 10 1980,2,42
Female,MEDICAL SPECIALIST II,STAFF,11 05 2020,WVSU Medical Center,PERMANENT,15 07 1979,2,43
Female,NURSING ATTENDANT II,STAFF,29 06 2020,WVSU Medical Center,PERMANENT,24 02 1980,2,43
Male,ADMINISTRATIVE ASSISTANT I,STAFF,19 11 2008,WVSU Medical Center,PERMANENT,21 05 1979,14,43
Female,ADMINISTRATIVE ASSISTANT II,STAFF,16 12 2014,WVSU Medical Center,PERMANENT,16 08 1979,8,43
Female,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,9 11 2017,WVSU Medical Center,JOB ORDER,4 02 1980,5,43
Male,NURSE I,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,26 10 1978,1,44
Female,NURSE I,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,14 06 1978,8,44
Male,ADMINISTRATIVE AIDE III,STAFF,16 04 2015,WVSU Medical Center,PERMANENT,19 02 1979,7,44
Female,NURSE I,STAFF,4 09 2017,WVSU Medical Center,PERMANENT,14 03 1979,5,44
Female,LABORER I (MEDICAL GAS TECHNICIAN) - CONTRACTUAL,STAFF,27 05 2019,WVSU Medical Center,JOB ORDER,18 11 1978,3,44
Female,NURSE I,STAFF,1 05 2015,WVSU Medical Center,PERMANENT,15 11 1978,7,44
Male,NURSE III,STAFF,1 01 2015,WVSU Medical Center,PERMANENT,31 07 1978,8,44
Male,ACCOUNTANT III,STAFF,2 01 2002,WVSU Medical Center,PERMANENT,18 06 1978,21,44
Female,NURSE II,STAFF,16 01 2015,WVSU Medical Center,PERMANENT,22 06 1978,8,44
Female,NURSE I,STAFF,4 02 2015,WVSU Medical Center,PERMANENT,27 03 1978,8,45
Male,HOSPITAL HOUSEKEEPER,STAFF,3 02 2015,WVSU Medical Center,PERMANENT,30 01 1978,8,45
Female,ADMINISTRATIVE AIDE IV (DRIVER) - CONTRACTUAL,STAFF,1 07 2017,WVSU Medical Center,JOB ORDER,23 10 1977,5,45
Male,ADMINISTRATIVE AIDE III,STAFF,28 07 2014,WVSU Medical Center,PERMANENT,12 05 1977,8,45
Female,MEDICAL EQUIPMENT TECHNICIAN III,STAFF,3 02 2015,WVSU Medical Center,PERMANENT,21 09 1977,8,45
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2006,WVSU Medical Center,JOB ORDER,15 12 1977,17,45
Female,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2012,WVSU Medical Center,JOB ORDER,6 07 1977,11,45
Female,COOK II,STAFF,3 02 2015,WVSU Medical Center,PERMANENT,21 11 1977,8,45
Male,RADIOLOGIC TECHNOLOGIST II,STAFF,16 01 2015,WVSU Medical Center,PERMANENT,11 07 1977,8,45
Female,HOUSEKEEPER - CONTRACTUAL,STAFF,1 04 2006,WVSU Medical Center,JOB ORDER,4 10 1976,17,46
Male,ADMINISTRATIVE ASSISTANT II,STAFF,14 08 2017,WVSU Medical Center,PERMANENT,15 12 1976,5,46
Female,ADMINISTRATIVE OFFICER I,STAFF,7 07 2014,WVSU Medical Center,PERMANENT,11 01 1977,8,46
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2006,WVSU Medical Center,JOB ORDER,10 04 1977,17,46
Female,MEDICAL TECHNOLOGIST I,STAFF,1 08 2018,WVSU Medical Center,PERMANENT,27 12 1976,4,46
Female,PHARMACIST II,STAFF,1 11 2014,WVSU Medical Center,PERMANENT,14 07 1975,8,47
Female,NURSING ATTENDANT II,STAFF,3 07 2018,WVSU Medical Center,PERMANENT,26 01 1976,4,47
Female,ADMINISTRATIVE ASSISTANT II,STAFF,3 05 2021,WVSU Medical Center,PERMANENT,30 08 1975,1,47
Male,ADMINISTRATIVE ASSISTANT I,STAFF,8 06 2021,WVSU Medical Center,PERMANENT,7 04 1976,1,47
Male,ADMINISTRATIVE AIDE III,STAFF,17 04 2017,WVSU Medical Center,PERMANENT,4 04 1976,5,47
Female,HOUSEKEEPER - CONTRACTUAL,STAFF,18 05 2012,WVSU Medical Center,JOB ORDER,1 02 1976,10,47
Female,NURSE II (CT),STAFF,9 06 2004,WVSU Medical Center,PERMANENT,10 05 1975,18,47
Female,MIDWIFE II,STAFF,8 12 2010,WVSU Medical Center,PERMANENT,25 11 1974,12,48
Female,NURSE III,STAFF,1 01 2015,WVSU Medical Center,PERMANENT,3 12 1974,8,48
Female,DENTIST II (PART-TIME),STAFF,2 12 2015,WVSU Medical Center,PERMANENT,4 06 1974,7,48
Female,MEDICAL TECHNOLOGIST III,STAFF,1 09 2014,WVSU Medical Center,PERMANENT,22 09 1974,8,48
Female,PHARMACIST II,STAFF,1 10 2012,WVSU Medical Center,PERMANENT,24 05 1974,10,48
Female,MIDWIFE II,STAFF,11 05 2015,WVSU Medical Center,PERMANENT,1 09 1974,7,48
Male,MIDWIFE II,STAFF,1 03 2019,WVSU Medical Center,PERMANENT,9 02 1974,4,49
Female,ADMINISTRATIVE ASSISTANT II,STAFF,16 07 2015,WVSU Medical Center,PERMANENT,12 02 1974,7,49
Female,MIDWIFE II,STAFF,16 01 2009,WVSU Medical Center,PERMANENT,4 12 1973,14,49
Male,LAUNDRY WORKER II,STAFF,16 07 2020,WVSU Medical Center,PERMANENT,6 01 1974,2,49
Female,NURSING ATTENDANT II,STAFF,23 06 2020,WVSU Medical Center,PERMANENT,15 03 1974,2,49
Female,NURSE II,STAFF,1 01 2015,WVSU Medical Center,PERMANENT,9 08 1973,8,49
Male,NURSING ATTENDANT I,STAFF,27 04 2022,WVSU Medical Center,PERMANENT,10 09 1973,0,49
Male,DATA ENCODER - CONTRACTUAL,STAFF,16 08 1996,WVSU Medical Center,CONTRACT OF SERVICES,4 12 1972,26,50
Male,NURSE I,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,14 02 1973,8,50
Female,NURSE II,STAFF,16 01 2015,WVSU Medical Center,PERMANENT,4 06 1971,8,51
Male,NURSE II,STAFF,16 01 2015,WVSU Medical Center,PERMANENT,28 02 1972,8,51
Female,NURSE V,STAFF,16 01 1995,WVSU Medical Center,PERMANENT,21 09 1971,28,51
Female,MEDICAL TECHNOLOGIST III,STAFF,1 09 2014,WVSU Medical Center,PERMANENT,28 01 1972,8,51
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2006,WVSU Medical Center,JOB ORDER,25 03 1972,17,51
Female,ADMINISTRATIVE ASSISTANT II,STAFF,16 04 2015,WVSU Medical Center,PERMANENT,15 05 1970,7,52
Female,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2006,WVSU Medical Center,JOB ORDER,2 03 1971,17,52
Male,ADMINISTRATIVE AIDE I (CT),STAFF,16 12 2008,WVSU Medical Center,PERMANENT,7 06 1970,14,52
Male,MIDWIFE II,STAFF,8 05 2015,WVSU Medical Center,PERMANENT,7 05 1970,7,52
Female,DENTIST V,STAFF,1 06 2000,WVSU Medical Center,PERMANENT,25 05 1970,22,52
Male,ADMINISTRATIVE AIDE I (ORDERLY) - CONTRACTUAL,STAFF,1 04 2006,WVSU Medical Center,JOB ORDER,8 10 1970,17,52
Female,NURSE III,STAFF,16 01 1995,WVSU Medical Center,PERMANENT,21 07 1970,28,52
Female,NURSE III,STAFF,2 01 1997,WVSU Medical Center,PERMANENT,14 05 1969,26,53
Female,MEDICAL TECHNOLOGIST V,STAFF,1 08 2018,WVSU Medical Center,PERMANENT,17 05 1969,4,53
Male,ADMINISTRATIVE AIDE I (CT),STAFF,1 03 2012,WVSU Medical Center,PERMANENT,13 08 1969,11,53
Female,MEDICAL SPECIALIST II,STAFF,1 02 2015,WVSU Medical Center,PERMANENT,3 12 1969,8,53
Male,NURSE II,STAFF,4 01 1993,WVSU Medical Center,PERMANENT,11 09 1969,30,53
Female,MEDICAL SPECIALIST III (PART-TIME),STAFF,4 10 2021,WVSU Medical Center,PERMANENT,23 05 1968,1,54
Male,NURSING ATTENDANT II,STAFF,15 08 2015,WVSU Medical Center,PERMANENT,4 12 1968,7,54
Female,NURSE II,STAFF,16 10 1991,WVSU Medical Center,PERMANENT,6 03 1969,31,54
